,Prefix,Last,First,Suffix,FilingType,StateDst,Year,FilingDate,DocID
12862,,Oshins,Jeff,,W,CA24,2016,3/17/2016,6147
12863,,Osment,Jonathan Ray,,D,MI11,2016,11/23/2016,9110240
12864,,Ostrander,William,,W,CA24,2016,8/3/2016,6206
12865,,Ostrander,William,,X,CA24,2016,5/23/2016,30002314
12866,,Otto,Bill Mr,,C,MO02,2016,5/16/2016,10011697
12867,,Owens,H Douglas,,C,UT04,2016,5/19/2016,9109330
12868,,Pace,Jim,,C,GA03,2016,4/22/2016,10010370
12869,,Painter,Harold Walton,Jr,C,MD06,2016,5/19/2016,9109334
12870,,Palacios,Art,,C,CO00,2016,5/4/2016,9108697
12871,Hon.,Palazzo,Steven M.,,A,MS04,2016,7/17/2017,10018143
12872,Hon.,Palazzo,Steven M.,,O,MS04,2016,5/15/2017,10017081
12873,Hon.,Pallone,Frank,Jr.,A,NJ06,2016,5/15/2018,10023147
12874,Hon.,Pallone,Frank,Jr.,O,NJ06,2016,5/12/2017,10015449
12875,Hon.,Palmer,Gary,,A,AL06,2016,6/20/2017,10017859
12876,Hon.,Palmer,Gary,,O,AL06,2016,5/7/2017,10015467
12877,,Palsson,Nils,,C,CA05,2016,5/5/2016,10009975
12878,,Palsson,Nils,,X,CA05,2016,4/22/2016,30001768
12879,,Panetta,Jimmy,,A,CA20,2016,9/15/2016,10013969
12880,,Panetta,Jimmy,,C,CA20,2016,5/16/2016,10011648
12881,Hon.,Panetta,Jimmy,,H,CA20,2016,7/27/2017,10015919
12882,Hon.,Panetta,Jimmy,,X,CA20,2016,5/16/2017,30002902
12883,,Pape,Michael,,C,KY01,2016,5/5/2016,10011040
12884,,Pape,Michael,,W,,2016,,9109413
12885,,Pappas,George Steve,,C,FL06,2016,5/13/2016,9109361
12886,,Parra,Daniel,,C,CA21,2016,5/9/2016,10011233
12887,,Parrish,Don,,C,TX19,2016,5/14/2016,10012046
12888,,Parrish,Michael D.,,C,PA06,2016,9/7/2016,10013366
12889,Hon.,Pascrell,Bill,Jr.,O,NJ09,2016,5/17/2017,10017005
12890,Hon.,Pascrell,Bill,Jr.,X,NJ09,2016,5/19/2017,9110820
12891,,Patrick,Patrea,,C,CA30,2016,5/3/2016,10010819
12892,Mr.,Patterson,Robert W.,,C,NJ01,2016,4/29/2016,10010440
12893,,Patterson,William Ralph,,C,TX17,2016,1/24/2016,10009503
12894,,Patty,Brandon Joel,,W,FL06,2016,8/3/2016,6205
12895,,Patty,Brandon Joel,,X,FL06,2016,5/19/2016,9108941
12896,Hon.,Paulsen,Erik,,O,MN03,2016,5/15/2017,9111063
12897,,Pavlov,Phillip S.,,C,MI10,2016,5/16/2016,10012179
12898,Hon.,Payne,Donald M.,Jr.,O,NJ10,2016,5/15/2017,10016465
12899,Hon.,Pearce,Stevan,,A,NM02,2016,7/11/2017,10018061
12900,Hon.,Pearce,Stevan,,O,NM02,2016,5/15/2017,10016760
12901,,Pearson,Michael Tyrone,,C,MD07,2016,4/27/2016,9109371
12902,,Pearson,Michael Tyrone,,D,MD07,2016,3/15/2017,9110557
12903,,Peiro,Maria Magdalena,,C,FL27,2016,7/29/2016,10013570
12904,,Pellett,Danielle Jessica,,C,TX32,2016,2/10/2017,10014539
12905,,Pellett,Danielle Jessica,,D,TX32,2016,9/21/2016,9110037
12906,Hon.,Pelosi,Nancy,,O,CA12,2016,5/15/2017,10015814
12907,Hon.,Pelosi,Nancy,,P,CA12,2016,2/2/2016,20004503
12908,Hon.,Pelosi,Nancy,,P,CA12,2016,2/17/2016,20004596
12909,Hon.,Pelosi,Nancy,,P,CA12,2016,5/24/2016,20005096
12910,Hon.,Pelosi,Nancy,,P,CA12,2016,8/17/2016,20005689
12911,,Pendley,Angela,,D,GA03,2016,4/19/2016,40000540
12912,,Penebaker,Khary,,C,WI05,2016,8/10/2016,10013159
12913,,Penebaker,Khary,,X,WI05,2016,5/24/2016,9108951
12914,,Penebaker,Khary,,X,WI05,2016,7/6/2016,9109593
12915,,Perez,Frank,,C,FL27,2016,5/12/2016,10010404
12916,,Perez,John A.,,W,,2016,,9110695
12917,,Perkins,Jo Rae,,W,,2016,,9110057
12918,,Perkins,Randy,,C,FL18,2016,5/18/2016,9109326
12919,Hon.,Perlmutter,Ed,,O,CO07,2016,8/11/2017,10016283
12920,Hon.,Perlmutter,Ed,,X,CO07,2016,5/9/2017,30002985
12921,,Pernula,Jacob,,W,,2016,,9108783
12922,,Perry,Mary D.,,C,NV01,2016,9/21/2016,9110017
12923,Hon.,Perry,Scott,,A,PA04,2016,6/27/2017,10017799
12924,Hon.,Perry,Scott,,O,PA04,2016,5/11/2017,10015807
12925,Mr.,Persley,Erran Felic,,D,TN04,2016,6/1/2016,9109404
12926,,Persley,Erran Felic Mr,,C,TN04,2016,5/17/2016,10012496
12927,,Person,Francis J.,,C,SC05,2016,5/4/2016,9108702
12928,,Person,Francis J.,,X,SC05,2016,3/23/2016,9108495
12929,,Person,Francis J.,,X,SC05,2016,4/26/2016,9108630
12930,,Pesquera,Carlos Ignacio,,C,PR00,2016,9/19/2016,10014030
12931,Dr.,Peters,Christopher Carl,,C,IA02,2016,4/7/2016,10009823
12932,Hon.,Peters,Scott H.,,O,CA52,2016,5/12/2017,10015346
12933,Hon.,Peters,Scott H.,,P,CA52,2016,1/22/2016,20004433
12934,Hon.,Peters,Scott H.,,P,CA52,2016,2/10/2016,20004514
12935,Hon.,Peters,Scott H.,,P,CA52,2016,3/18/2016,20004744
12936,Hon.,Peters,Scott H.,,P,CA52,2016,5/13/2016,20005066
12937,Hon.,Peters,Scott H.,,P,CA52,2016,6/14/2016,20005319
12938,Hon.,Peters,Scott H.,,P,CA52,2016,7/23/2016,20005542
12939,Hon.,Peters,Scott H.,,P,CA52,2016,8/10/2016,20005695
12940,Hon.,Peters,Scott H.,,P,CA52,2016,9/12/2016,20005858
12941,Hon.,Peters,Scott H.,,P,CA52,2016,9/14/2016,20005873
12942,Hon.,Peters,Scott H.,,P,CA52,2016,11/11/2016,20006169
12943,,Petersen,Roger,,C,CA11,2016,5/26/2016,10009694
12944,,Petersen,Roger,,D,CA11,2016,3/11/2016,9108441
12945,,Petersen,Roger,,D,CA11,2016,5/11/2016,9108775
12946,,Petersen,Roger,,X,CA11,2016,3/7/2016,30001742
12947,,Peterson,Bob,,C,CA46,2016,4/5/2016,10009799
12948,Hon.,Peterson,Collin C.,,O,MN07,2016,5/12/2017,10016821
12949,Mr.,Peterson,William,,D,TX23,2016,2/10/2016,9108354
12950,,Petri,Scott,,W,PA08,2016,4/25/2016,6165
12951,,Peyton,Harvey D.,,C,WV02,2016,3/14/2016,10009733
12952,,Pfaff,James R.,,W,IN09,2016,4/20/2016,6160
12953,,Phillip,Daniel George,,C,OH07,2016,6/30/2016,10013196
12954,Mr.,Phillips,George Karl,,C,NY22,2016,2/3/2016,9108232
12955,Mr.,Phillips,George Karl,,C,NY22,2016,5/23/2016,9109354
12956,,Phillipson,Lorna,,C,NJ04,2016,9/27/2016,10014001
12957,,Picus,Preston,,C,CA12,2016,9/20/2016,10014034
12958,,Pidot,Philip Martin,,C,NY03,2016,5/29/2016,10012663
12959,,Pidot,Philip Martin,,X,NY03,2016,5/19/2016,9108894
12960,,Pierre-Charles,Idson,,D,FL24,2016,3/2/2016,9108401
12961,,Ping,"Catherine Louise ""Cat""",,C,IN07,2016,5/27/2016,10012546
12962,,Ping,"Catherine Louise ""Cat""",,D,IN07,2016,3/10/2016,9108413
12963,,Ping,"Catherine Louise ""Cat""",,X,IN07,2016,6/7/2016,30002415
12964,Hon.,Pingree,Chellie,,A,ME01,2016,8/2/2017,10018348
12965,Hon.,Pingree,Chellie,,O,ME01,2016,5/15/2017,10015609
12966,,Piotrowski,James M.,,C,ID01,2016,7/12/2016,9109623
12967,Hon.,Pittenger,Robert,,O,NC09,2016,8/11/2017,10016026
12968,Hon.,Pittenger,Robert,,X,NC09,2016,5/5/2017,30002926
12969,Hon.,Plaskett,Stacey,,A,VI00,2016,7/28/2017,10018292
12970,Hon.,Plaskett,Stacey,,O,VI00,2016,5/15/2017,10017003
12971,,Plowright,Misty,,D,CO05,2016,4/20/2016,9108600
12972,,Plumb,John,,C,NY23,2016,5/9/2016,10010862
12973,Hon.,Pocan,Mark,,O,WI02,2016,5/4/2017,10016030
12974,,Poe,Bob,,C,FL10,2016,5/13/2016,10010915
12975,Hon.,Poe,Ted,,O,TX02,2016,5/15/2017,10016397
12976,Hon.,Poliquin,Bruce L.,,O,ME02,2016,6/12/2017,10017762
12977,Hon.,Poliquin,Bruce L.,,X,ME02,2016,6/7/2017,9111149
12978,Hon.,Polis,Jared,,O,CO02,2016,7/26/2017,9111486
12979,Hon.,Polis,Jared,,P,CO02,2016,2/11/2016,9108302
12980,Hon.,Polis,Jared,,P,CO02,2016,3/16/2016,9108459
12981,Hon.,Polis,Jared,,P,CO02,2016,4/19/2016,9108590
12982,Hon.,Polis,Jared,,P,CO02,2016,5/11/2016,9108797
12983,Hon.,Polis,Jared,,P,CO02,2016,6/9/2016,9109456
12984,Hon.,Polis,Jared,,P,CO02,2016,7/19/2016,9109680
12985,Hon.,Polis,Jared,,P,CO02,2016,8/12/2016,9109844
12986,Hon.,Polis,Jared,,P,CO02,2016,9/9/2016,9109985
12987,Hon.,Polis,Jared,,P,CO02,2016,10/12/2016,9110125
12988,Hon.,Polis,Jared,,P,CO02,2016,11/9/2016,9110189
12989,Hon.,Polis,Jared,,P,CO02,2016,11/18/2016,9110228
12990,Hon.,Polis,Jared,,P,CO02,2016,12/14/2016,9110285
12991,Hon.,Polis,Jared,,P,CO02,2016,1/13/2017,9110364
12992,Hon.,Polis,Jared,,P,CO02,2016,6/12/2017,9111260
12993,Hon.,Polis,Jared,,X,CO02,2016,4/21/2017,9110664
12994,,Portantino,Anthony J.,,C,CA00,2016,5/25/2016,9109353
12995,Hon.,Posey,Bill,,O,FL08,2016,5/16/2017,9111062
12996,,Potter,Britani,,C,KS02,2016,6/2/2016,10012715
12997,,Price,Aaron,,D,NY22,2016,4/21/2016,9108625
12998,,Price,Aaron,,W,,2016,,9108628
12999,Hon.,Price,David E.,,O,NC04,2016,5/9/2017,10015547
13000,Hon.,Price,David E.,,P,NC04,2016,1/28/2016,20004478
13001,Hon.,Price,David E.,,P,NC04,2016,1/28/2016,20004479
13002,Hon.,Price,David E.,,P,NC04,2016,5/3/2016,20005030
13003,Hon.,Price,David E.,,P,NC04,2016,5/27/2016,20005245
13004,Hon.,Price,David E.,,P,NC04,2016,8/12/2016,20005700
13005,Hon.,Price,David E.,,P,NC04,2016,8/24/2016,20005764
13006,Hon.,Price,David E.,,P,NC04,2016,11/22/2016,20006241
13007,Hon.,Price,David E.,,P,NC04,2016,11/23/2016,20006249
13008,Hon.,Price,David E.,,P,NC04,2016,12/22/2016,20006409
13009,Hon.,Price,Tom,,P,GA06,2016,2/17/2016,9108321
13010,Hon.,Price,Tom,,P,GA06,2016,3/17/2016,9108474
13011,Hon.,Price,Tom,,P,GA06,2016,4/15/2016,9108588
13012,Hon.,Price,Tom,,P,GA06,2016,5/11/2016,9108796
13013,Hon.,Price,Tom,,P,GA06,2016,9/12/2016,9110002
13014,,Pryor,James Michael,,C,KS02,2016,5/12/2016,10011666
13015,,Puca,Tony,,D,MD06,2016,3/29/2016,40000518
13016,,Pueschel,Deborah Katz,,D,FL04,2016,6/1/2016,9109403
13017,Hon.,Quigley,Mike,,O,IL05,2016,5/11/2017,9111061
13018,,Quinn,Christine Yvonne,,C,FL14,2016,5/15/2016,10010971
13019,,Quinn,Christine Yvonne,,D,FL14,2016,5/12/2016,9108774
13020,,Rab,Aejaz (Raji),,C,CA30,2016,9/6/2017,9111731
13021,,Rader,Larry,,C,LA03,2016,10/24/2016,10013945
13022,,Rader,Larry,,X,LA03,2016,9/30/2016,30002689
13023,,Rader,Larry,,X,LA03,2016,10/25/2016,30002694
13024,Hon.,Radewagen,Aumua Amata Coleman,,O,AQ00,2016,5/18/2017,10015322
13025,,Rammell,Rex,,C,WY00,2016,7/25/2016,9109712
13026,,Ramos,Santiago,,C,WA08,2016,5/20/2016,10012548
13027,,Ramsland,Russell James,Jr.,W,TX32,2016,4/20/2016,6158
13028,,Randolph,Susannah,,C,FL09,2016,5/13/2016,10011296
13029,,Rangel,Ricardo,,W,FL09,2016,1/23/2017,6225
13030,,Rantz,August J.,IV,C,LA03,2016,4/28/2016,10009697
13031,,Raskin,Jamie,,A,MD08,2016,12/13/2016,9110275
13032,,Raskin,Jamie,,C,MD08,2016,9/15/2016,9110014
13033,,Raskin,Jamie,,X,MD08,2016,5/19/2016,9108893
13034,Hon.,Raskin,Jamie,,O,MD08,2016,8/10/2017,9111591
13035,Hon.,Raskin,Jamie,,X,MD08,2016,6/12/2017,9111222
13036,Hon.,Ratcliffe,John L.,,O,TX04,2016,4/16/2017,10015254
13037,,Raths,Gregory G.,,C,CA45,2016,2/3/2016,9108233
13038,,Ray,Lake Gross,III,C,FL04,2016,6/30/2016,10013283
13039,,Reale,Daniel J.,,D,CT02,2016,10/17/2016,9110152
13040,,Rechtzigel,Gene,,C,MN04,2016,10/7/2016,9110111
13041,,Redd,Shawn Mr,,C,AZ01,2016,4/28/2016,10010597
13042,,Reed,James E.,,C,CA01,2016,5/23/2016,10012589
13043,Hon.,Reed,Tom,,O,NY23,2016,5/15/2017,10016804
13044,,Reed,Wendy,,C,CA23,2016,5/16/2016,10012308
13045,,Rees,Grover Joseph,,C,LA03,2016,6/15/2016,10013127
13046,,Rees,Grover Joseph,,X,LA03,2016,5/24/2016,9108950
13047,,Reeves,Ernest T.,,C,NC03,2016,10/14/2016,9110130
13048,,Reeves,Ernest T.,,D,NC03,2016,4/22/2016,9108626
13049,,Reeves,Ernest T.,,D,NC03,2016,3/15/2019,9114478
13050,,Reichard,Richard,,C,NY11,2016,5/4/2016,10010887
13051,Hon.,Reichert,David G.,,O,WA08,2016,5/15/2017,10016720
13052,,Reigle,Hans,,C,DE00,2016,9/13/2016,10014003
13053,Hon.,Renacci,James B.,,O,OH16,2016,5/4/2017,9111207
13054,Hon.,Renacci,James B.,,P,OH16,2016,1/27/2016,9108214
13055,Hon.,Renacci,James B.,,P,OH16,2016,2/8/2016,9108265
13056,Hon.,Renacci,James B.,,P,OH16,2016,2/25/2016,9108364
13057,Hon.,Renacci,James B.,,P,OH16,2016,3/4/2016,9108417
13058,Hon.,Renacci,James B.,,P,OH16,2016,3/23/2016,9108473
13059,Hon.,Renacci,James B.,,P,OH16,2016,4/11/2016,9108564
13060,Hon.,Renacci,James B.,,P,OH16,2016,4/19/2016,9108592
13061,Hon.,Renacci,James B.,,P,OH16,2016,5/5/2016,9108687
13062,Hon.,Renacci,James B.,,P,OH16,2016,5/23/2016,9109037
13063,Hon.,Renacci,James B.,,P,OH16,2016,6/7/2016,9109455
13064,Hon.,Renacci,James B.,,P,OH16,2016,6/17/2016,9109514
13065,Hon.,Renacci,James B.,,P,OH16,2016,7/6/2016,9109571
13066,Hon.,Renacci,James B.,,P,OH16,2016,7/20/2016,9109677
13067,Hon.,Renacci,James B.,,P,OH16,2016,8/3/2016,9109789
13068,Hon.,Renacci,James B.,,P,OH16,2016,8/30/2016,9109952
13069,Hon.,Renacci,James B.,,P,OH16,2016,9/6/2016,9109974
13070,Hon.,Renacci,James B.,,P,OH16,2016,9/21/2016,9110043
13071,Hon.,Renacci,James B.,,P,OH16,2016,10/5/2016,9110089
13072,Hon.,Renacci,James B.,,P,OH16,2016,10/18/2016,9110139
13073,Hon.,Renacci,James B.,,P,OH16,2016,11/7/2016,9110188
13074,Hon.,Renacci,James B.,,P,OH16,2016,11/17/2016,9110226
13075,Hon.,Renacci,James B.,,P,OH16,2016,12/6/2016,9110263
13076,Hon.,Renacci,James B.,,P,OH16,2016,12/20/2016,9110307
13077,Hon.,Renacci,James B.,,P,OH16,2016,1/5/2017,9110323
13078,,Rentas,Wanda,,C,FL09,2016,6/17/2016,10013186
13079,,Reynolds,Roger,,C,OH08,2016,3/24/2016,9108488
13080,,Reynolds,Steven Doyle,,C,TN04,2016,5/10/2016,10011338
13081,Hon.,Rice,Kathleen,,O,NY04,2016,5/15/2017,10016723
13082,Hon.,Rice,Tom,,O,SC07,2016,5/12/2017,10016211
13083,,Rich,Roy,,C,OH07,2016,5/4/2016,10010942
13084,,Richards,Ronny Harrison,,C,OH02,2016,3/2/2016,9108389
13085,Hon.,Richmond,Cedric L.,,O,LA02,2016,8/11/2017,9111590
13086,Hon.,Richmond,Cedric L.,,X,LA02,2016,5/19/2017,9110821
13087,Hon.,Rigell,E. Scott,,P,VA02,2016,1/22/2016,20004463
13088,Hon.,Rigell,E. Scott,,P,VA02,2016,2/26/2016,20004658
13089,Hon.,Rigell,E. Scott,,P,VA02,2016,3/24/2016,20004804
13090,Hon.,Rigell,E. Scott,,P,VA02,2016,4/28/2016,20004999
13091,Hon.,Rigell,E. Scott,,P,VA02,2016,5/9/2016,20005069
13092,Hon.,Rigell,E. Scott,,P,VA02,2016,5/27/2016,20005243
13093,Hon.,Rigell,E. Scott,,P,VA02,2016,6/29/2016,20005423
13094,Hon.,Rigell,E. Scott,,P,VA02,2016,8/26/2016,20005774
13095,Hon.,Rigell,E. Scott,,P,VA02,2016,10/28/2016,20006112
13096,Hon.,Rigell,E. Scott,,P,VA02,2016,12/23/2016,20006425
13097,,Riggs,Bruce Ray,,D,FL11,2016,8/25/2016,9109946
13098,,Rivers,Donovan L.,,W,,2016,,9110158
13099,,Roberson,Michael,,C,NV03,2016,5/14/2016,10011149
13100,Mr.,Roberts,James Henry Mr,Sr,C,NC06,2016,3/29/2016,10009779
13101,Mr.,Robertson,Glen Charles,,A,TX19,2016,5/15/2016,10012089
13102,Mr.,Robertson,Glen Charles,,C,TX19,2016,5/15/2016,10012086
13103,,Robertson,Terry,,C,OH07,2016,4/26/2016,10010389
13104,,Robinson,Arthur Brouhard,,C,OR04,2016,11/3/2016,9110173
13105,,Robinson,Vernon Lucius,III,C,NC13,2016,5/5/2016,9108701
13106,Hon.,Roby,Martha,,A,AL02,2016,10/4/2017,10019032
13107,Hon.,Roby,Martha,,O,AL02,2016,7/14/2017,10017793
13108,Hon.,Roby,Martha,,X,AL02,2016,6/12/2017,9111221
13109,Hon.,Roby,Martha,,X,AL02,2016,7/12/2017,30003509
13110,,Rochester,Lisa Blunt,,A,DE00,2016,12/5/2016,10014297
13111,,Rochester,Lisa Blunt,,C,DE00,2016,5/10/2016,10010351
13112,,Rodriguez,Junius,,C,IL18,2016,8/24/2016,9109936
13113,Hon.,Roe,David P.,,O,TN01,2016,6/14/2017,9111282
13114,Hon.,Roe,David P.,,P,TN01,2016,2/3/2016,9108252
13115,Hon.,Roe,David P.,,P,TN01,2016,3/15/2016,9108458
13116,Hon.,Roe,David P.,,P,TN01,2016,4/14/2016,9108559
13117,Hon.,Roe,David P.,,P,TN01,2016,5/12/2016,9108795
13118,Hon.,Roe,David P.,,P,TN01,2016,6/13/2016,9109472
13119,Hon.,Roe,David P.,,P,TN01,2016,8/17/2016,9109921
13120,Hon.,Roe,David P.,,P,TN01,2016,9/16/2016,9110023
13121,Hon.,Roe,David P.,,P,TN01,2016,10/14/2016,9110124
13122,Hon.,Roe,David P.,,P,TN01,2016,11/14/2016,9110187
13123,Hon.,Roe,David P.,,P,TN01,2016,12/16/2016,9110297
13124,Hon.,Roe,David P.,,P,TN01,2016,1/18/2017,9110363
13125,Hon.,Roe,David P.,,X,TN01,2016,5/19/2017,9110822
13126,,Rogers,David Bryan,,C,CA16,2016,4/23/2016,10010387
13127,,Rogers,Evelyn L (Louise),,C,OK01,2016,4/21/2016,9109381
13128,,Rogers,Evelyn L (Louise),,C,OK01,2016,4/29/2016,10010630
13129,Hon.,Rogers,Harold Dallas,,O,KY05,2016,5/8/2017,9111076
13130,Hon.,Rogers,Harold Dallas,,P,KY05,2016,2/11/2016,9108305
13131,Hon.,Rogers,Harold Dallas,,P,KY05,2016,3/4/2016,9108428
13132,Hon.,Rogers,Harold Dallas,,P,KY05,2016,4/12/2016,9108560
13133,Hon.,Rogers,Harold Dallas,,P,KY05,2016,5/11/2016,9108794
13134,Hon.,Rogers,Harold Dallas,,P,KY05,2016,6/8/2016,9109454
13135,Hon.,Rogers,Harold Dallas,,P,KY05,2016,7/8/2016,9109607
13136,Hon.,Rogers,Harold Dallas,,P,KY05,2016,8/8/2016,9109808
13137,Hon.,Rogers,Harold Dallas,,P,KY05,2016,9/9/2016,9109984
13138,Hon.,Rogers,Harold Dallas,,P,KY05,2016,10/14/2016,9110123
13139,Hon.,Rogers,Harold Dallas,,P,KY05,2016,11/10/2016,9110186
13140,Hon.,Rogers,Harold Dallas,,P,KY05,2016,12/7/2016,9110262
13141,Hon.,Rogers,Harold Dallas,,P,KY05,2016,1/6/2017,9110322
13142,Hon.,Rogers,Mike,,O,AL03,2016,5/3/2017,9111078
13143,,Rogers,Wendy,,C,AZ01,2016,5/19/2016,10012114
13144,,Rogers,Wendy,,X,AZ01,2016,5/19/2016,30002190
13145,Hon.,Rohrabacher,Dana,,O,CA48,2016,8/11/2017,10014987
13146,Hon.,Rohrabacher,Dana,,X,CA48,2016,5/9/2017,30002978
13147,Hon.,Rokita,Todd,,O,IN04,2016,6/14/2017,10016125
13148,Hon.,Rokita,Todd,,X,IN04,2016,5/16/2017,30003291
13149,,Rolle,Daniel,,D,NV04,2016,4/19/2016,40000541
13150,,Romero,Michael H.,,C,NM03,2016,1/8/2016,9108170
13151,,Rooney,Francis,,C,FL19,2016,6/30/2016,9109588
13152,Hon.,Rooney,Francis,,A,FL19,2016,2/17/2017,9110460
13153,Hon.,Rooney,Francis,,A,FL19,2016,8/11/2017,9111606
13154,Hon.,Rooney,Francis,,O,FL19,2016,8/11/2017,9111589
13155,Hon.,Rooney,Francis,,X,FL19,2016,4/27/2017,9111148
13156,Hon.,Rooney,Thomas J.,,O,FL17,2016,8/8/2017,10016641
13157,Hon.,Rooney,Thomas J.,,X,FL17,2016,5/15/2017,30003074
13158,,Rosa,Angel,,C,PR00,2016,6/9/2016,10012990
13159,,Roseman,Jeffrey Lee,,W,,2016,,9109412
13160,,Rosen,Jacky,,C,NV03,2016,2/24/2016,10009619
13161,Hon.,Rosen,Jacky,,A,NV03,2016,12/26/2017,10019262
13162,Hon.,Rosen,Jacky,,A,NV03,2016,12/26/2017,10019320
13163,Hon.,Rosen,Jacky,,H,NV03,2016,5/8/2017,10015309
13164,,Rosenberg,Mikhail Oliver,,C,NY10,2016,5/16/2016,10011145
13165,Dr.,Rosenthal,Philip Jeffrey,,C,NY10,2016,6/3/2016,9109445
13166,Dr.,Rosenthal,Philip Jeffrey,,X,NY10,2016,5/19/2016,30002071
13167,Hon.,Roskam,Peter J.,,O,IL06,2016,5/15/2017,10015283
13168,Hon.,Ros-Lehtinen,Ileana,,O,FL27,2016,5/10/2017,10016474
13169,Hon.,Ross,Dennis A.,,A,FL15,2016,5/16/2017,10017279
13170,Hon.,Ross,Dennis A.,,O,FL15,2016,5/15/2017,10017183
13171,,Roth,Rick,,C,FL18,2016,4/26/2016,9109372
13172,Hon.,Rothfus,Keith J.,,O,PA12,2016,5/15/2017,10016646
13173,Hon.,Rothfus,Keith J.,,P,PA12,2016,6/15/2016,20005337
13174,Hon.,Rothfus,Keith J.,,P,PA12,2016,11/22/2016,20006243
13175,,Roughneen,Cherie Myint,,C,TX32,2016,2/23/2016,10009631
13176,,Roughneen,Cherie Myint,,W,,2016,,9109411
13177,Hon.,Rouzer,David Cheston,,O,NC07,2016,5/15/2017,10016857
13178,,Rowe,Matthew,,C,VA01,2016,6/3/2016,10010202
13179,,Rowe,Matthew,,D,VA01,2016,4/27/2016,9108662
13180,Hon.,Roybal-Allard,Lucille,,O,CA40,2016,5/18/2017,10017075
13181,Hon.,Royce,Edward R.,,O,CA39,2016,5/15/2017,10015960
13182,Hon.,Ruiz,Raul,,A,CA36,2016,7/9/2018,10024010
13183,Hon.,Ruiz,Raul,,G,CA36,2016,5/13/2016,50000032
13184,Hon.,Ruiz,Raul,,O,CA36,2016,5/12/2017,10015818
13185,,Rundblade,Shawn Eric,,D,WI05,2016,2/7/2017,40000683
13186,Mr.,Rundblade,Shawn Eric,,C,WI05,2016,1/24/2017,10014469
13187,Hon.,Ruppersberger,C. A. Dutch,,O,MD02,2016,4/24/2017,10015353
13188,Hon.,Rush,Bobby L.,,O,IL01,2016,5/30/2017,9111077
13189,Hon.,Rush,Bobby L.,,X,IL01,2016,5/18/2017,9110777
13190,Mr.,Russell,Ronald E.,,C,VI00,2016,9/27/2016,10013948
13191,Hon.,Russell,Steven  Dane,,O,OK05,2016,7/19/2017,10016818
13192,Hon.,Russell,Steven  Dane,,X,OK05,2016,5/15/2017,30003129
13193,,Rutherford,John,,A,FL04,2016,12/6/2016,10014317
13194,,Rutherford,John,,C,FL04,2016,5/16/2016,10012394
13195,Hon.,Rutherford,John,,H,FL04,2016,5/15/2017,10015693
13196,,Ryan,Gregory Thomas,,C,MN04,2016,7/26/2016,10013506
13197,Hon.,Ryan,Paul D.,,O,WI01,2016,5/12/2017,10015461
13198,Hon.,Ryan,Tim,,A,OH13,2016,8/9/2018,10024398
13199,Hon.,Ryan,Tim,,O,OH13,2016,9/8/2017,10016344
13200,Hon.,Ryan,Tim,,X,OH13,2016,5/10/2017,30002994
13201,Hon.,Sablan,Gregorio Kilili Camacho,,O,MP00,2016,4/28/2017,10014918
13202,,Sackrin,Adam,,D,FL27,2016,6/27/2016,40000600
13203,,Salamone,Philip Peter,,W,,2016,,9109410
13204,,Salas,Javier Mr,,W,IL04,2016,4/20/2016,6159
13205,,Salvi,Jordan,,D,MI04,2016,11/15/2016,9110218
13206,,Sanborn,Alan,,C,MI10,2016,5/5/2016,10010397
13207,,Sanborn,Alan,,W,,2016,,9110032
13208,Mr.,Sanchez,Carlos J.,,C,CA51,2016,4/4/2016,10009674
13209,Mr.,Sanchez,Carlos J.,,X,CA51,2016,3/9/2016,30001738
13210,Hon.,Sanchez,Linda T.,,A,CA38,2016,6/14/2017,10017800
13211,Hon.,Sanchez,Linda T.,,O,CA38,2016,6/13/2017,10015909
13212,Hon.,Sanchez,Linda T.,,P,CA38,2016,2/18/2016,20004462
13213,Hon.,Sanchez,Linda T.,,P,CA38,2016,8/4/2016,20005523
13214,Hon.,Sanchez,Linda T.,,P,CA38,2016,9/14/2016,20005876
13215,Hon.,Sanchez,Linda T.,,X,CA38,2016,5/16/2017,30003244
13216,Hon.,Sanford,Mark,,O,SC01,2016,5/10/2017,10015661
13217,,Santarsiero,Steven J.,,C,PA08,2016,5/21/2016,10012571
13218,,Santiago,Alberto Zuniga,,W,CA22,2016,,9108288
13219,Hon.,Sarbanes,John P.,,O,MD03,2016,5/8/2017,10016022
13220,,Savary,Suzanne Joyce,,C,CA48,2016,9/26/2016,10014073
13221,,Sawyer,John W.,III,D,FL17,2016,10/13/2016,9110136
13222,,Sbaih,Jesse,,C,NV03,2016,5/1/2016,10010660
13223,Hon.,Scalise,Steve,,O,LA01,2016,8/3/2017,10018402
13224,Hon.,Scalise,Steve,,X,LA01,2016,4/21/2017,9110665
13225,,Schaefer,J. Michael,,C,NV04,2016,5/8/2016,10011148
13226,Hon.,Schakowsky,Janice D.,,O,IL09,2016,5/8/2017,9111079
13227,Hon.,Schiff,Adam B.,,O,CA28,2016,5/15/2017,10016142
13228,Hon.,Schiff,Adam B.,,P,CA28,2016,3/16/2016,9108457
13229,Hon.,Schiff,Adam B.,,P,CA28,2016,4/27/2016,9108652
13230,Hon.,Schiff,Adam B.,,P,CA28,2016,4/27/2016,9108653
13231,Hon.,Schiff,Adam B.,,P,CA28,2016,5/11/2016,9108792
